ID,OrderIndex,ManaCost,ManaCostPerLevel,ManaPerSecond,PowerDisplayID,AltPowerBarID,PowerCostPct,PowerCostMaxPct,OptionalCostPct,PowerPctPerSecond,PowerType,RequiredAuraSpellID,OptionalCost,SpellID
1993,0,300,0,0,0,0,0,0,0,0,0,0,0,41541
1994,0,150,0,0,0,0,0,0,0,0,0,0,0,41590
1995,0,0,0,0,0,0,40,0,0,0,0,0,0,41912
1996,0,300,0,0,0,0,0,0,0,0,0,0,0,41958
1997,0,305,0,0,0,0,0,0,0,0,0,0,0,41960
1998,0,90,0,0,0,0,0,0,0,0,0,0,0,42024
1999,0,90,0,0,0,0,0,0,0,0,0,0,0,42025
2000,0,150,0,0,0,0,0,0,0,0,0,0,0,42027
2001,0,150,0,0,0,0,0,0,0,0,0,0,0,42317
2002,0,150,0,0,0,0,0,0,0,0,0,0,0,42318
2003,0,0,0,0,0,0,35,0,0,0,0,0,0,42363
2004,0,80,0,0,0,0,0,0,0,0,0,0,0,42376
2005,0,0,0,0,0,0,35,0,0,0,0,0,0,42387
2006,0,125,0,0,0,0,0,0,0,0,0,0,0,42420
2007,0,150,0,0,0,0,0,0,0,0,0,0,0,42477
2008,0,80,0,0,0,0,0,0,0,0,0,0,0,42478
2009,0,0,0,0,0,0,3,0,0,0,0,0,0,42671
2010,0,90,0,0,0,0,0,0,0,0,0,0,0,42672
2011,0,90,0,0,0,0,0,0,0,0,0,0,0,42719
2012,0,330,0,0,0,0,0,0,0,0,0,0,0,42740
2013,0,0,0,0,0,0,3,0,0,0,0,0,0,42955
2014,0,95,0,0,0,0,0,0,0,0,0,0,0,43088
2015,0,300,0,0,0,0,0,0,0,0,0,0,0,43240
2016,0,0,0,0,0,0,33,0,0,0,0,0,0,43241
2019,0,0,0,0,0,0,10,0,0,0,0,0,0,43309
2020,0,90,0,0,0,0,0,0,0,0,0,0,0,43330
2022,0,0,0,0,0,0,40,0,0,0,0,0,0,43395
2023,0,75,5,0,0,0,0,0,0,0,0,0,0,43417
2024,0,105,0,0,0,0,0,0,0,0,0,0,0,43420
2027,0,0,0,0,0,0,8,0,0,0,0,0,0,43430
2036,0,180,0,0,0,0,0,0,0,0,0,0,0,43509
2038,0,60,0,0,0,0,0,0,0,0,0,0,0,43512
2039,0,125,0,0,0,0,0,0,0,0,0,0,0,43516
2041,0,90,0,0,0,0,0,0,0,0,0,0,0,43526
2042,0,150,0,0,0,0,0,0,0,0,0,0,0,43527
2045,0,750,0,0,0,0,0,0,0,0,0,0,0,43550
2046,0,90,0,0,0,0,0,0,0,0,0,0,0,43556
2047,0,140,0,0,0,0,0,0,0,0,0,0,0,43560
2048,0,125,0,0,0,0,0,0,0,0,0,0,0,43575
2049,0,75,0,0,0,0,0,0,0,0,0,0,0,43577
2050,0,300,0,0,0,0,0,0,0,0,0,0,0,43584
2051,0,50,0,0,0,0,0,0,0,0,0,0,0,43612
2052,0,85,0,0,0,0,0,0,0,0,0,0,0,43649
2053,0,90,0,0,0,0,0,0,0,0,0,0,0,43667
2055,0,0,0,0,0,0,100,0,0,0,0,0,0,43896
2056,0,90,0,0,0,0,0,0,0,0,0,0,0,43903
2057,0,500,0,0,0,0,0,0,0,0,0,0,0,43939
2058,0,155,0,0,0,0,0,0,0,0,0,0,0,43940
2059,0,150,0,0,0,0,0,0,0,0,0,0,0,43971
2060,0,0,0,0,0,0,5,0,0,0,0,0,0,43987
2062,0,100,0,0,0,0,0,0,0,0,0,0,0,44136
2063,0,550,0,0,0,0,0,0,0,0,0,0,0,44141
2064,0,200,0,0,0,0,0,0,0,0,0,0,0,44142
2065,0,0,0,0,0,0,15,0,0,0,0,0,0,44163
2066,0,20,0,0,0,0,0,0,0,0,0,0,0,44164
2067,0,365,0,0,0,0,0,0,0,0,0,0,0,44174
2068,0,500,0,0,0,0,0,0,0,0,0,0,0,44175
2069,0,75,0,0,0,0,0,0,0,0,0,0,0,44177
2070,0,1400,0,0,0,0,0,0,0,0,0,0,0,44178
2071,0,90,0,0,0,0,0,0,0,0,0,0,0,44189
2072,0,90,0,0,0,0,0,0,0,0,0,0,0,44237
2073,0,380,0,0,0,0,0,0,0,0,0,0,0,44256
2074,0,640,0,0,0,0,0,0,0,0,0,0,0,44257
2075,0,445,0,0,0,0,0,0,0,0,0,0,0,44267
2076,0,310,0,0,0,0,0,0,0,0,0,0,0,44271
2077,0,80,0,0,0,0,0,0,0,0,0,0,0,44286
2078,0,500,0,0,0,0,0,0,0,0,0,0,0,44291
2079,0,3231,0,0,0,0,0,0,0,0,0,0,0,44314
2080,0,110,0,0,0,0,0,0,0,0,0,0,0,44319
2081,0,100,0,0,0,0,0,0,0,0,0,0,0,44332
2083,0,0,0,0,0,0,1.5,0,0,0,0,0,0,44457
2084,0,150,0,0,0,0,0,0,0,0,0,0,0,44479
2085,0,90,0,0,0,0,0,0,0,0,0,0,0,44503
2086,0,90,0,0,0,0,0,0,0,0,0,0,0,44504
2087,0,95,0,0,0,0,0,0,0,0,0,0,0,44518
2088,0,150,0,0,0,0,0,0,0,0,0,0,0,44519
2089,0,725,0,0,0,0,0,0,0,0,0,0,0,44520
2090,0,150,0,0,0,0,0,0,0,0,0,0,0,44547
2092,0,20,0,0,0,0,0,0,0,0,0,0,0,44577
2095,0,200,0,0,0,0,0,0,0,0,0,0,0,44606
2096,0,0,0,0,0,0,1,0,0,0,0,0,0,44614
2097,0,65,0,0,0,0,0,0,0,0,0,0,0,44640
2098,0,100,0,0,0,0,0,0,0,0,0,0,0,44765
2099,0,0,0,0,0,0,50,0,0,0,0,0,0,44957
2101,0,925,0,0,0,0,0,0,0,0,0,0,0,45027
2102,0,500,0,0,0,0,0,0,0,0,0,0,0,45067
2103,0,90,0,0,0,0,0,0,0,0,0,0,0,45075
2105,0,100,0,0,0,0,0,0,0,0,0,0,0,45230
2106,0,50,0,0,0,0,0,0,0,0,0,0,0,45328
2107,0,120,0,0,0,0,0,0,0,0,0,0,0,45336
2110,0,60,0,0,0,0,0,0,0,0,0,0,0,45442
2111,0,95,0,0,0,0,0,0,0,0,0,0,0,45492
2112,0,90,4,0,0,0,0,0,0,0,0,0,0,45525
2113,0,100,0,0,0,0,0,0,0,0,0,0,0,45528
2115,0,750,0,0,0,0,0,0,0,0,0,0,0,45584
2116,0,0,0,0,0,0,72,0,0,0,0,0,0,45608
2117,0,150,0,0,0,0,0,0,0,0,0,0,0,45664
2118,0,90,0,0,0,0,0,0,0,0,0,0,0,45666
2119,0,90,0,0,0,0,0,0,0,0,0,0,0,45670
2120,0,180,0,0,0,0,0,0,0,0,0,0,0,45745
2121,0,90,0,0,0,0,0,0,0,0,0,0,0,45748
2122,0,1000,0,0,0,0,0,0,0,0,0,0,0,45750
2123,0,160,0,0,0,0,0,0,0,0,0,0,0,45770
2124,0,300,0,0,0,0,0,0,0,0,0,0,0,45789
2125,0,95,0,0,0,0,0,0,0,0,0,0,0,45900
2126,0,75,0,0,0,0,0,0,0,0,0,0,0,45905
2127,0,150,0,0,0,0,0,0,0,0,0,0,0,46029
2128,0,200,0,0,0,0,0,0,0,0,0,0,0,46035
2129,0,95,0,0,0,0,0,0,0,0,0,0,0,46042
2130,0,150,0,0,0,0,0,0,0,0,0,0,0,46043
2131,0,20,0,0,0,0,0,0,0,0,0,0,0,46044
2133,0,350,0,0,0,0,0,0,0,0,0,0,0,46101
2134,0,150,0,0,0,0,0,0,0,0,0,0,0,46150
2135,0,40,0,0,0,0,0,0,0,0,0,0,0,46151
2136,0,90,0,0,0,0,0,0,0,0,0,0,0,46164
2137,0,115,0,0,0,0,0,0,0,0,0,0,0,46180
2138,0,380,0,0,0,0,0,0,0,0,0,0,0,46181
2139,0,75,0,0,0,0,0,0,0,0,0,0,0,46190
2140,0,445,0,0,0,0,0,0,0,0,0,0,0,46191
2141,0,365,0,0,0,0,0,0,0,0,0,0,0,46192
2142,0,500,0,0,0,0,0,0,0,0,0,0,0,46193
2143,0,1400,0,0,0,0,0,0,0,0,0,0,0,46195
2144,0,195,0,0,0,0,0,0,0,0,0,0,0,46224
2145,0,0,0,0,0,0,10,0,0,0,0,0,0,46280
2146,0,90,0,0,0,0,0,0,0,0,0,0,0,46367
2147,0,110,0,0,0,0,0,0,0,0,0,0,0,46381
2148,0,100,0,0,0,0,0,0,0,0,0,0,0,46442
2149,0,850,0,0,0,0,0,0,0,0,0,0,0,46450
2150,0,850,0,0,0,0,0,0,0,0,0,0,0,46451
2151,0,850,0,0,0,0,0,0,0,0,0,0,0,46452
2152,0,1000,0,0,0,0,0,0,0,0,0,0,0,46457
2153,0,2500,0,4500,0,0,0,0,0,0,-2,0,0,46467
2155,0,95,0,0,0,0,0,0,0,0,0,0,0,46543
2157,0,150,0,0,0,0,0,0,0,0,0,0,0,46553
2158,0,150,0,0,0,0,0,0,0,0,0,0,0,46555
2159,0,350,0,0,0,0,0,0,0,0,0,0,0,46560
2160,0,350,0,0,0,0,0,0,0,0,0,0,0,46562
2161,0,90,0,0,0,0,0,0,0,0,0,0,0,46563
2162,0,315,0,0,0,0,0,0,0,0,0,0,0,46564
2163,0,0,0,0,0,0,40,0,0,0,0,0,0,46565
2164,0,75,0,0,0,0,0,0,0,0,0,0,0,46571
2166,0,150,0,0,0,0,0,0,0,0,0,0,0,46573
2168,0,15,0,0,0,0,0,0,0,0,0,0,0,46604
2169,0,120,0,0,0,0,0,0,0,0,0,0,0,46608
2170,0,125,0,0,0,0,0,0,0,0,0,0,0,46744
2173,0,120,0,0,0,0,0,0,0,0,0,0,0,46984
2174,0,90,0,0,0,0,0,0,0,0,0,0,0,46987
2175,0,90,0,0,0,0,0,0,0,0,0,0,0,46988
2176,0,95,0,0,0,0,0,0,0,0,0,0,0,47072
2177,0,90,0,0,0,0,0,0,0,0,0,0,0,47074
2178,0,90,0,0,0,0,0,0,0,0,0,0,0,47076
2179,0,75,0,0,0,0,0,0,0,0,0,0,0,47077
2180,0,90,0,0,0,0,0,0,0,0,0,0,0,47079
2182,0,85,0,0,0,0,0,0,0,0,0,0,0,47248
2183,0,850,0,0,0,0,0,0,0,0,0,0,0,47278
2187,0,40,0,0,0,0,0,0,0,0,3,0,0,47468
2191,0,10,0,0,0,0,0,0,0,0,3,0,0,47484
2193,0,0,0,0,0,0,1.60000002384,0,0,0,0,0,0,47540
2194,0,300,0,0,0,0,0,0,0,0,6,0,0,47541
2196,0,110,0,0,0,0,0,0,0,0,0,0,0,47697
2197,0,120,0,0,0,0,0,0,0,0,0,0,0,47721
2198,0,50,0,0,0,0,0,0,0,0,0,0,0,47723
2199,0,200,0,0,0,0,0,0,0,0,0,0,0,47727
2200,0,0,0,0,0,0,10,0,0,0,0,0,0,47731
2201,0,90,0,0,0,0,0,0,0,0,0,0,0,47751
2202,0,90,0,0,0,0,0,0,0,0,0,0,0,47773
2204,0,245,0,0,0,0,0,0,0,0,0,0,0,47784
2205,0,0,0,0,0,0,0.89999997616,0,0,0,0,0,0,47788
2206,0,100,0,0,0,0,0,0,0,0,0,0,0,47789
2209,0,2000,0,0,0,0,0,0,0,0,0,0,0,47902
2210,0,75,0,0,0,0,0,0,0,0,0,0,0,47922
2211,0,0,0,0,0,0,2,0,0,0,0,0,0,48018
2212,0,0,0,0,0,0,3,0,0,0,0,0,0,48020
2214,0,700,0,0,0,0,0,0,0,0,0,0,0,48140
2215,0,75,0,0,0,0,0,0,0,0,0,0,0,48179
2217,0,0,0,0,0,0,8,0,0,0,0,0,0,48262
2218,0,0,0,0,0,0,8,0,0,0,0,0,0,48264
2219,0,1665,0,0,0,0,0,0,0,0,0,0,0,48319
2220,0,0,0,0,0,0,22,0,0,0,0,0,0,48438
2222,0,0,0,0,0,0,5,0,0,0,0,0,0,48599
2223,0,480,0,0,0,0,0,0,0,0,0,0,0,48616
2225,0,400,0,0,0,0,0,0,0,0,0,0,0,48698
2226,0,500,0,0,0,0,0,0,0,0,0,0,0,48699
2227,0,500,0,0,0,0,0,0,0,0,0,0,0,48700
2231,0,100,0,0,0,0,0,0,0,0,0,0,0,48894
2232,0,75,0,0,0,0,0,0,0,0,0,0,0,48895
2233,0,30,0,0,0,0,0,0,0,0,3,0,0,48984
2235,0,50,0,0,0,0,0,0,0,0,3,0,0,49063
2236,0,90,0,0,0,0,0,0,0,0,0,0,0,49084
2237,0,300,0,0,0,0,0,0,0,0,6,0,0,49143
2239,0,150,0,0,0,0,0,0,0,0,0,0,0,49198
2241,0,215,0,0,0,0,0,0,0,0,0,0,0,49204
2242,0,160,0,0,0,0,0,0,0,0,0,0,0,49205
2244,0,450,0,0,0,0,0,0,0,0,0,0,0,49306
2245,0,0,0,0,0,0,4,0,0,0,0,0,0,49307
2246,0,380,0,0,0,0,0,0,0,0,0,0,0,49309
2247,0,125,0,0,0,0,0,0,0,0,0,0,0,49348
2248,0,0,0,0,0,0,3,0,0,0,0,0,0,49358
2249,0,0,0,0,0,0,3,0,0,0,0,0,0,49359
2250,0,0,0,0,0,0,4,0,0,0,0,0,0,49360
2251,0,0,0,0,0,0,4,0,0,0,0,0,0,49361
2253,0,90,0,0,0,0,0,0,0,0,0,0,0,49418
2254,0,90,0,0,0,0,0,0,0,0,0,0,0,49454
2256,0,0,0,0,0,0,10,0,0,0,0,0,0,49609
2257,0,100,0,0,0,0,0,0,0,0,0,0,0,49668
2258,0,350,0,0,0,0,0,0,0,0,0,0,0,49671
2259,0,20,0,0,0,0,0,0,0,0,3,0,0,49692
2260,0,90,0,0,0,0,0,0,0,0,0,0,0,49696
2261,0,150,0,0,0,0,0,0,0,0,0,0,0,49701
2262,0,250,0,0,0,0,0,0,0,0,0,0,0,49739
2263,0,0,0,0,0,0,5,0,0,0,0,0,0,49753
2264,0,50,0,0,0,0,0,0,0,0,3,0,0,49814
2265,0,100,0,0,0,0,0,0,0,0,3,0,0,49839
2266,0,50,0,0,0,0,0,0,0,0,3,0,0,49847
2268,0,120,0,0,0,0,0,0,0,0,0,0,0,49935
2269,0,25,0,0,0,0,0,0,0,0,2,0,0,49966
2270,0,150,0,0,0,0,0,0,0,0,0,0,0,50090
2271,0,50,0,0,0,0,0,0,0,0,0,0,0,50183
2272,0,125,0,0,0,0,0,0,0,0,0,0,0,50197
2273,0,2250,0,0,0,0,0,0,0,0,0,0,0,50198
2275,0,150,0,0,0,0,0,0,0,0,0,0,0,50257
2280,0,350,0,0,0,0,0,0,0,0,0,0,0,50324
2281,0,5000,0,0,0,0,0,0,0,0,0,0,0,50348
2282,0,300,0,0,0,0,0,0,0,0,0,0,0,50356
2283,0,90,0,0,0,0,0,0,0,0,0,0,0,50378
2284,0,0,0,0,0,0,8,0,0,0,0,0,0,50379
2285,0,2500,0,0,0,0,0,0,0,0,0,0,0,50408
2286,0,2000,0,0,0,0,0,0,0,0,0,0,0,50409
2288,0,0,0,0,0,0,8,0,0,0,0,0,0,50425
2289,0,90,0,0,0,0,0,0,0,0,0,0,0,50455
2290,0,0,0,0,0,0,18,0,0,0,0,0,0,50464
2295,0,40,0,0,0,0,0,0,0,0,2,0,0,50521
2297,0,0,0,0,0,0,15,0,0,0,0,0,0,50566
2298,0,25,0,0,0,0,0,0,0,0,0,0,0,50578
2300,0,300,0,0,0,0,0,0,0,0,0,0,0,50659
2301,0,200,0,0,0,0,0,0,0,0,0,0,0,50668
2302,0,500,0,0,0,0,0,0,0,0,0,0,0,50672
2303,0,600,0,0,0,0,0,0,0,0,0,0,0,50676
2305,0,90,0,0,0,0,0,0,0,0,0,0,0,50702
2306,0,135,0,0,0,0,0,0,0,0,0,0,0,50715
2307,0,200,0,0,0,0,0,0,0,0,0,0,0,50721
2308,0,750,0,0,0,0,0,0,0,0,0,0,0,50730
2309,0,350,0,0,0,0,0,0,0,0,0,0,0,50740
2310,0,350,0,0,0,0,0,0,0,0,0,0,0,50750
2311,0,0,0,0,0,0,4,0,0,0,0,0,0,50769
2315,0,0,0,0,0,0,8,0,0,0,0,0,0,50837
2316,0,300,0,0,0,0,0,0,0,0,0,0,0,50905
2317,0,300,0,0,0,0,0,0,0,0,0,0,0,50908
2318,0,300,0,0,0,0,0,0,0,0,0,0,0,50915
2319,0,5000,0,0,0,0,0,0,0,0,0,0,0,50980
2320,0,5000,0,0,0,0,0,0,0,0,-2,0,0,50982
2321,0,10000,0,0,0,0,0,0,0,0,0,0,0,50985
2322,0,500,0,0,0,0,0,0,0,0,0,0,0,50992
2323,0,75,0,0,0,0,0,0,0,0,0,0,0,50997
2324,0,300,0,0,0,0,0,0,0,0,0,0,0,51016
2326,0,90,0,0,0,0,0,0,0,0,0,0,0,51103
2328,0,90,0,0,0,0,0,0,0,0,0,0,0,51287
2329,0,300,0,0,0,0,0,0,0,0,0,0,0,51337
2330,0,90,0,0,0,0,0,0,0,0,0,0,0,51339
2331,0,5,5,0,0,0,0,0,0,0,0,0,0,51340
2332,0,90,0,0,0,0,0,0,0,0,0,0,0,51363
2333,0,300,0,0,0,0,0,0,0,0,0,0,0,51431
2334,0,250,0,0,0,0,0,0,0,0,0,0,0,51432
2335,0,105,0,0,0,0,0,0,0,0,0,0,0,51489
2339,0,145,0,0,0,0,0,0,0,0,0,0,0,51586
2340,0,250,0,0,0,0,0,0,0,0,0,0,0,51587
2341,0,110,0,0,0,0,0,0,0,0,0,0,0,51588
2342,0,250,0,0,0,0,0,0,0,0,0,0,0,51608
2343,0,150,0,0,0,0,0,0,0,0,0,0,0,51609
2344,0,250,0,0,0,0,0,0,0,0,0,0,0,51610
2345,0,90,0,0,0,0,0,0,0,0,0,0,0,51618
2346,0,800,0,0,0,0,0,0,0,0,0,0,0,51622
2349,0,20,0,0,61,0,0,0,0,0,3,0,0,51678
2351,0,35,0,0,0,0,0,0,0,0,3,0,0,51723
2352,0,0,0,0,0,0,6,0,0,0,0,0,0,51729
2354,0,400,0,0,0,0,0,0,0,0,0,0,0,51732
2355,0,0,0,0,0,0,6,0,0,0,0,0,0,51749
2357,0,100,0,0,0,0,0,0,0,0,0,0,0,51758
2358,0,100,0,0,0,0,0,0,0,0,0,0,0,51763
2359,0,100,0,0,0,0,0,0,0,0,0,0,0,51764
2360,0,100,0,0,0,0,0,0,0,0,0,0,0,51766
2361,0,150,0,0,0,0,0,0,0,0,0,0,0,51776
2362,0,10,2,0,0,0,0,0,0,0,0,0,0,51777
2363,0,90,0,0,0,0,0,0,0,0,0,0,0,51779
2364,0,300,0,0,0,0,0,0,0,0,0,0,0,51787
2366,0,250,0,0,0,0,0,0,0,0,0,0,0,51799
2367,0,250,0,0,0,0,0,0,0,0,0,0,0,51806
2368,0,500,0,0,0,0,0,0,0,0,0,0,0,51808
2370,0,110,0,0,0,0,0,0,0,0,0,0,0,51818
2371,0,120,0,0,0,0,0,0,0,0,0,0,0,51820
2372,0,300,0,0,0,0,0,0,0,0,0,0,0,51830
2373,0,200,0,0,0,0,0,0,0,0,0,0,0,51854
2374,0,300,0,0,0,0,0,0,0,0,0,0,0,51877
2376,0,0,0,0,0,0,40,0,0,0,0,0,0,51892
2377,0,0,0,0,0,0,9,0,0,0,0,0,0,51958
2378,0,200,0,0,0,0,0,0,0,0,0,0,0,51972
2379,0,500,0,0,0,0,0,0,0,0,0,0,0,52011
2380,0,20,0,0,0,0,0,0,0,0,3,0,0,52053
2381,0,40,0,0,0,0,0,0,0,0,3,0,0,52055
2384,0,800,0,0,0,0,0,0,0,0,0,0,0,52144
2386,0,25,0,0,0,0,0,0,0,0,3,0,0,52197
2387,0,20,0,0,0,0,0,0,0,0,3,0,0,52201
2388,0,2,0,0,0,0,0,0,0,0,3,0,0,52202
2389,0,90,0,0,0,0,0,0,0,0,0,0,0,52257
2390,0,90,0,0,0,0,0,0,0,0,0,0,0,52269
2391,0,300,0,0,0,0,0,0,0,0,0,0,0,52281
2392,0,90,0,0,0,0,0,0,0,0,0,0,0,52282
2394,0,120,0,0,0,0,0,0,0,0,0,0,0,52341
2395,0,20,0,0,142,0,0,0,0,0,3,0,0,52358
2396,0,400,0,0,0,0,0,0,0,0,6,0,0,52375
2397,0,150,0,0,0,0,0,0,0,0,0,0,0,52383
2398,0,0,0,0,0,0,8,0,0,0,0,0,0,52444
2399,0,0,0,0,0,0,4,0,0,0,0,0,0,52445
2400,0,0,0,0,0,0,8,0,0,0,0,0,0,52498
2401,0,15,0,0,0,0,0,0,0,0,0,0,0,52499
2402,0,50,0,0,0,0,0,0,0,0,0,0,0,52501
2403,0,50,0,0,0,0,0,0,0,0,0,0,0,52502
2404,0,120,0,0,0,0,0,0,0,0,0,0,0,52531
2405,0,90,0,0,0,0,0,0,0,0,0,0,0,52534
2406,0,95,0,0,0,0,0,0,0,0,0,0,0,52535
2407,0,150,0,0,0,0,0,0,0,0,0,0,0,52551
2408,0,250,0,0,0,0,0,0,0,0,0,0,0,52554
2410,0,350,0,0,0,0,0,0,0,0,0,0,0,52592
2411,0,0,0,0,0,0,9,0,0,0,0,0,0,52604
2413,0,25,0,0,0,0,0,0,0,0,3,0,0,52610
2414,0,0,0,0,0,0,3,0,0,0,0,0,0,52660
2415,0,300,0,0,0,0,0,0,0,0,0,0,0,52714
2416,0,0,0,0,0,0,5,0,0,0,0,0,0,52715
2417,0,310,0,0,0,0,0,0,0,0,0,0,0,52718
2418,0,0,0,0,0,0,2,0,0,0,0,0,0,52721
2419,0,100,0,0,0,0,0,0,0,0,0,0,0,52722
2420,0,90,0,0,0,0,0,0,0,0,0,0,0,52774
2421,0,150,0,0,0,0,0,0,0,0,0,0,0,52778
2422,0,300,0,0,0,0,0,0,0,0,0,0,0,52807
2423,0,300,0,0,0,0,0,0,0,0,0,0,0,52814
2425,0,685,0,0,0,0,0,0,0,0,0,0,0,52836
2426,0,145,0,0,0,0,0,0,0,0,0,0,0,52868
2427,0,10,0,0,0,0,0,0,0,0,0,0,0,52926
2428,0,300,0,0,0,0,0,0,0,0,0,0,0,53019
2429,0,75,0,0,142,0,0,0,0,0,3,0,0,53032
2430,0,90,0,0,0,0,0,0,0,0,0,0,0,53044
2431,0,90,0,0,0,0,0,0,0,0,0,0,0,53086
2432,0,1200,0,0,0,0,0,0,0,0,0,0,0,53114
2433,0,0,0,0,0,0,3,0,0,0,0,0,0,53140
2434,0,0,0,0,0,0,4,0,0,0,0,0,0,53142
2435,0,150,0,0,0,0,0,0,0,0,0,0,0,53167
2437,0,540,0,0,0,0,0,0,0,0,0,0,0,53214
2440,0,90,0,0,0,0,0,0,0,0,0,0,0,53314
2441,0,0,0,0,0,0,12,0,0,0,0,0,0,53325
2442,0,90,0,0,0,0,0,0,0,0,0,0,0,53333
2444,0,3,0,0,0,0,0,0,0,0,9,0,0,53385
2447,0,0,0,0,0,0,6,0,0,0,0,0,0,53439
2449,0,150,0,0,0,0,0,0,0,0,0,0,0,53493
2454,0,90,0,0,0,0,0,0,0,0,0,0,0,53607
2455,0,150,0,0,0,0,0,0,0,0,0,0,0,53608
2456,0,400,0,0,0,0,0,0,0,0,0,0,0,53616
2457,0,250,0,0,0,0,0,0,0,0,0,0,0,53617
2460,0,150,0,0,0,0,0,0,0,0,0,0,0,53850
2461,0,150,0,0,0,0,0,0,0,0,0,0,0,53851
2462,0,60,0,0,0,0,0,0,0,0,3,0,0,54049
2463,0,90,0,0,0,0,0,0,0,0,0,0,0,54094
2464,0,200,0,0,0,0,0,0,0,0,0,0,0,54095
2465,0,200,0,0,0,0,0,0,0,0,0,0,0,54096
2466,0,20,0,0,61,0,0,0,0,0,3,0,0,54109
2467,0,35,0,0,0,0,0,0,0,0,0,0,0,54166
2468,0,580,0,0,0,0,0,0,0,0,0,0,0,54193
2469,0,800,0,0,0,0,0,0,0,0,0,0,0,54194
2470,0,50,0,0,0,0,0,0,0,0,0,0,0,54195
2471,0,800,0,0,0,0,0,0,0,0,0,0,0,54206
2472,0,15,15,0,0,0,0,0,0,0,0,0,0,54210
2473,0,100,0,0,0,0,0,0,0,0,0,0,0,54237
2475,0,350,0,0,0,0,0,0,0,0,0,0,0,54290
2477,0,75,0,0,0,0,0,0,0,0,0,0,0,54322
2485,0,200,0,0,0,0,0,0,0,0,0,0,0,54479
2486,0,150,0,0,0,0,0,0,0,0,0,0,0,54481
2487,0,300,0,0,0,0,0,0,0,0,0,0,0,54491
2488,0,130,0,0,0,0,0,0,0,0,0,0,0,54511
2489,0,250,0,0,0,0,0,0,0,0,0,0,0,54516
2490,0,0,0,0,0,0,16,0,0,0,0,0,0,54521
2492,0,310,0,0,0,0,0,0,0,0,0,0,0,54615
2497,0,90,0,0,0,0,0,0,0,0,0,0,0,54684
2498,0,90,0,0,0,0,0,0,0,0,0,0,0,54791
2500,0,120,0,0,0,0,0,0,0,0,0,0,0,54890
2501,0,120,0,0,0,0,0,0,0,0,0,0,0,54891
2502,0,50,0,0,0,0,0,0,0,0,3,0,0,54900
2503,0,40,0,0,0,0,0,0,0,0,3,0,0,54904
2504,0,25,0,0,0,0,0,0,0,0,3,0,0,54905
2505,0,90,0,0,0,0,0,0,0,0,0,0,0,54916
2506,0,100,0,0,0,0,0,0,0,0,0,0,0,55040
2507,0,645,0,0,0,0,0,0,0,0,0,0,0,55087
2508,0,0,0,0,0,0,10,0,0,0,0,0,0,55315
2509,0,0,0,0,0,0,10,0,0,0,0,0,0,55336
2510,0,0,0,0,0,0,2,0,0,0,0,0,0,55342
2511,0,1200,0,0,0,0,0,0,0,0,0,0,0,55414
2512,0,0,0,0,0,0,6,0,0,0,0,0,0,55416
2513,0,30,0,0,0,0,0,0,0,0,3,0,0,55426
2514,0,50,0,0,0,0,0,0,0,0,3,0,0,55429
2516,0,750,0,0,0,0,0,0,0,0,0,0,0,55597
2517,0,150,0,0,0,0,0,0,0,0,0,0,0,55598
2518,0,500,0,0,0,0,0,0,0,0,0,0,0,55599
2519,0,110,0,0,0,0,0,0,0,0,0,0,0,55613
2520,0,75,0,0,0,0,0,0,0,0,0,0,0,55624
2521,0,0,0,0,0,0,12,0,0,0,0,0,0,55625
2522,0,150,0,0,0,0,0,0,0,0,0,0,0,55659
2524,0,150,0,0,0,0,0,0,0,0,0,0,0,55704
2526,0,200,0,0,0,0,0,0,0,0,0,0,0,55802
2527,0,300,0,0,0,0,0,0,0,0,0,0,0,55807
2528,0,150,0,0,0,0,0,0,0,0,1,0,0,55918
2529,0,90,0,0,0,0,0,0,0,0,0,0,0,55984
2530,0,1200,0,0,0,0,0,0,0,0,0,0,0,55987
2531,0,0,0,0,0,0,5,0,0,0,0,0,0,56036
2532,0,120,0,0,0,0,0,0,0,0,0,0,0,56063
2533,0,160,0,0,0,0,0,0,0,0,0,0,0,56064
2534,0,160,0,0,0,0,0,0,0,0,0,0,0,56065
2535,0,120,0,0,0,0,0,0,0,0,0,0,0,56067
2536,0,10,0,0,0,0,0,0,0,0,3,0,0,56091
2537,0,50,0,0,0,0,0,0,0,0,3,0,0,56092
2538,0,300,0,0,0,0,0,0,0,0,0,0,0,56319
2539,0,90,0,0,0,0,0,0,0,0,0,0,0,56326
2540,0,125,0,0,0,0,0,0,0,0,0,0,0,56331
2541,0,90,0,0,0,0,0,0,0,0,0,0,0,56332
2542,0,90,0,0,0,0,0,0,0,0,0,0,0,56405
2543,0,120,0,0,0,0,0,0,0,0,0,0,0,56407
2544,0,600,0,0,0,0,0,0,0,0,0,0,0,56451
2545,0,150,0,0,0,0,0,0,0,0,0,0,0,56491
2546,0,130,0,0,0,0,0,0,0,0,0,0,0,56506
2547,0,0,0,0,0,0,5,0,0,0,0,0,0,56520
2548,0,0,0,0,0,0,5,0,0,0,0,0,0,56521
2550,0,0,0,0,0,0,29,0,0,0,0,0,0,56539
2551,0,5,0,0,0,0,0,0,0,0,3,0,0,56570
2553,0,25,0,0,0,0,0,0,0,0,3,0,0,56686
2554,0,900,0,0,0,0,0,0,0,0,0,0,0,56698
